date,color,quantity_sold
2024-02-22,pink,3
2024-02-22,gray,7
2024-02-22,brown,4
2024-02-22,cyan,4
2024-02-22,magenta,10
2024-02-22,navy,9
2024-02-22,teal,1
2024-02-22,maroon,5
2024-02-22,lime,7
2024-02-22,gold,12
2024-02-22,silver,7
2024-02-22,beige,2
2024-02-22,turquoise,9
2024-02-22,indigo,9
2024-02-23,red,8
2024-02-23,blue,7
2024-02-23,green,10
2024-02-23,yellow,9
2024-02-23,black,14
2024-02-23,white,1
2024-02-23,purple,5
2024-02-23,orange,2
2024-02-23,pink,3
2024-02-23,gray,9
2024-02-23,brown,5
2024-02-23,cyan,5
2024-02-23,magenta,11
2024-02-23,navy,6
2024-02-23,teal,2
2024-02-23,maroon,9
2024-02-23,lime,12
2024-02-23,gold,14
2024-02-23,silver,7
2024-02-23,beige,3
2024-02-23,turquoise,5
2024-02-23,indigo,11
2024-02-24,red,14
2024-02-24,blue,9
2024-02-24,green,5
2024-02-24,yellow,4
2024-02-24,black,8
2024-02-24,white,7
2024-02-24,purple,0
2024-02-24,orange,1
2024-02-24,pink,4
2024-02-24,gray,11
2024-02-24,brown,11
2024-02-24,cyan,5
2024-02-24,magenta,5
2024-02-24,navy,1
2024-02-24,teal,10
2024-02-24,maroon,0
2024-02-24,lime,9
2024-02-24,gold,11
2024-02-24,silver,9
2024-02-24,beige,5
2024-02-24,turquoise,1
2024-02-24,indigo,7
2024-02-25,red,8
2024-02-25,blue,10
2024-02-25,green,0
2024-02-25,yellow,1
2024-02-25,black,16
2024-02-25,white,9
2024-02-25,purple,4
2024-02-25,orange,2
2024-02-25,pink,1
2024-02-25,gray,11
2024-02-25,brown,3
2024-02-25,cyan,1
2024-02-25,magenta,1
2024-02-25,navy,0
2024-02-25,teal,10
2024-02-25,maroon,5
2024-02-25,lime,2
2024-02-25,gold,13
2024-02-25,silver,3
2024-02-25,beige,8
2024-02-25,turquoise,9
2024-02-25,indigo,3
2024-02-26,red,16
2024-02-26,blue,1
2024-02-26,green,0
2024-02-26,yellow,10
2024-02-26,black,13
2024-02-26,white,9
2024-02-26,purple,8
2024-02-26,orange,8
2024-02-26,pink,9
2024-02-26,gray,7
2024-02-26,brown,5
2024-02-26,cyan,0
2024-02-26,magenta,0
2024-02-26,navy,4
2024-02-26,teal,4
2024-02-26,maroon,6
2024-02-26,lime,2
2024-02-26,gold,10
2024-02-26,silver,0
2024-02-26,beige,1
2024-02-26,turquoise,5
2024-02-26,indigo,6
2024-02-27,red,7
2024-02-27,blue,0
2024-02-27,green,7
2024-02-27,yellow,10
2024-02-27,black,14
2024-02-27,white,3
2024-02-27,purple,1
2024-02-27,orange,6
2024-02-27,pink,11
2024-02-27,gray,7
2024-02-27,brown,8
2024-02-27,cyan,1
2024-02-27,magenta,1
2024-02-27,navy,0
2024-02-27,teal,8
2024-02-27,maroon,10
2024-02-27,lime,10
2024-02-27,gold,12
2024-02-27,silver,6
2024-02-27,beige,8
2024-02-27,turquoise,3
2024-02-27,indigo,5
2024-02-28,red,15
2024-02-28,blue,11
2024-02-28,green,0
2024-02-28,yellow,3
2024-02-28,black,10
2024-02-28,white,9
2024-02-28,purple,5
2024-02-28,orange,2
2024-02-28,pink,0
2024-02-28,gray,7
2024-02-28,brown,5
2024-02-28,cyan,9
2024-02-28,magenta,11
2024-02-28,navy,12
2024-02-28,teal,9
2024-02-28,maroon,1
2024-02-28,lime,8
2024-02-28,gold,11
2024-02-28,silver,4
2024-02-28,beige,0
2024-02-28,turquoise,4
2024-02-28,indigo,3
2024-02-29,red,12
2024-02-29,blue,8
2024-02-29,green,6
2024-02-29,yellow,4
2024-02-29,black,6
2024-02-29,white,2
2024-02-29,purple,1
2024-02-29,orange,7
2024-02-29,pink,9
2024-02-29,gray,5
2024-02-29,brown,9
2024-02-29,cyan,7
2024-02-29,magenta,0
2024-02-29,navy,2
2024-02-29,teal,6
2024-02-29,maroon,0
2024-02-29,lime,5
2024-02-29,gold,10
2024-02-29,silver,6
2024-02-29,beige,4
2024-02-29,turquoise,0
2024-02-29,indigo,11
2024-03-01,red,10
2024-03-01,blue,2
2024-03-01,green,8
2024-03-01,yellow,5
2024-03-01,black,17
2024-03-01,white,5
2024-03-01,purple,3
2024-03-01,orange,1
2024-03-01,pink,6
2024-03-01,gray,1
2024-03-01,brown,4
2024-03-01,cyan,10
2024-03-01,magenta,9
2024-03-01,navy,4
2024-03-01,teal,2
2024-03-01,maroon,7
2024-03-01,lime,2
2024-03-01,gold,15
2024-03-01,silver,5
2024-03-01,beige,4
2024-03-01,turquoise,3
2024-03-01,indigo,9
2024-03-02,red,6
2024-03-02,blue,6
2024-03-02,green,0
2024-03-02,yellow,1
2024-03-02,black,6
2024-03-02,white,8
2024-03-02,purple,1
2024-03-02,orange,10
2024-03-02,pink,2
2024-03-02,gray,7
2024-03-02,brown,3
2024-03-02,cyan,0
2024-03-02,magenta,3
2024-03-02,navy,2
2024-03-02,teal,8
2024-03-02,maroon,6
2024-03-02,lime,8
2024-03-02,gold,8
2024-03-02,silver,5
2024-03-02,beige,0
2024-03-02,turquoise,5
2024-03-02,indigo,7
2024-03-03,red,14
2024-03-03,blue,7
2024-03-03,green,7
2024-03-03,yellow,6
2024-03-03,black,17
2024-03-03,white,0
2024-03-03,purple,12
2024-03-03,orange,5
2024-03-03,pink,2
2024-03-03,gray,9
2024-03-03,brown,4
2024-03-03,cyan,2
2024-03-03,magenta,5
2024-03-03,navy,5
2024-03-03,teal,2
2024-03-03,maroon,3
2024-03-03,lime,9
2024-03-03,gold,7
2024-03-03,silver,3
2024-03-03,beige,0
2024-03-03,turquoise,7
2024-03-03,indigo,9
2024-03-04,red,9
2024-03-04,blue,7
2024-03-04,green,3
2024-03-04,yellow,6
2024-03-04,black,6
2024-03-04,white,0
2024-03-04,purple,1
2024-03-04,orange,0
2024-03-04,pink,3
2024-03-04,gray,0
2024-03-04,brown,3
2024-03-04,cyan,4
2024-03-04,magenta,0
2024-03-04,navy,9
2024-03-04,teal,8
2024-03-04,maroon,7
2024-03-04,lime,2
2024-03-04,gold,9
2024-03-04,silver,1
2024-03-04,beige,2
2024-03-04,turquoise,4
2024-03-04,indigo,0
2024-03-05,red,8
2024-03-05,blue,3
2024-03-05,green,9
2024-03-05,yellow,5
2024-03-05,black,8
2024-03-05,white,8
2024-03-05,purple,2
2024-03-05,orange,8
2024-03-05,pink,11
2024-03-05,gray,12
2024-03-05,brown,9
2024-03-05,cyan,6
2024-03-05,magenta,0
2024-03-05,navy,9
2024-03-05,teal,12
2024-03-05,maroon,9
2024-03-05,lime,6
2024-03-05,gold,8
2024-03-05,silver,1
2024-03-05,beige,8
2024-03-05,turquoise,9
2024-03-05,indigo,8
2024-03-06,red,12
2024-03-06,blue,6
2024-03-06,green,7
2024-03-06,yellow,3
2024-03-06,black,14
2024-03-06,white,3
2024-03-06,purple,6
2024-03-06,orange,12
2024-03-06,pink,2
2024-03-06,gray,0
2024-03-06,brown,1
2024-03-06,cyan,8
2024-03-06,magenta,7
2024-03-06,navy,8
2024-03-06,teal,0
2024-03-06,maroon,7
2024-03-06,lime,10
2024-03-06,gold,9
2024-03-06,silver,3
2024-03-06,beige,0
2024-03-06,turquoise,0
2024-03-06,indigo,1
2024-03-07,red,8
2024-03-07,blue,8
2024-03-07,green,4
2024-03-07,yellow,12
2024-03-07,black,14
2024-03-07,white,6
2024-03-07,purple,6
2024-03-07,orange,4
2024-03-07,pink,10
2024-03-07,gray,11
2024-03-07,brown,3
2024-03-07,cyan,4
2024-03-07,magenta,11
2024-03-07,navy,3
2024-03-07,teal,12
2024-03-07,maroon,9
2024-03-07,lime,7
2024-03-07,gold,12
2024-03-07,silver,6
2024-03-07,beige,0
2024-03-07,turquoise,10
2024-03-07,indigo,9
2024-03-08,red,13
2024-03-08,blue,9
2024-03-08,green,0
2024-03-08,yellow,10
2024-03-08,black,11
2024-03-08,white,3
2024-03-08,purple,7
2024-03-08,orange,10
2024-03-08,pink,6
2024-03-08,gray,4
2024-03-08,brown,7
2024-03-08,cyan,0
2024-03-08,magenta,11
2024-03-08,navy,1
2024-03-08,teal,7
2024-03-08,maroon,4
2024-03-08,lime,1
2024-03-08,gold,13
2024-03-08,silver,6
2024-03-08,beige,6
2024-03-08,turquoise,1
2024-03-08,indigo,4
2024-03-09,red,10
2024-03-09,blue,5
2024-03-09,green,0
2024-03-09,yellow,2
2024-03-09,black,13
2024-03-09,white,8
2024-03-09,purple,0
2024-03-09,orange,8
2024-03-09,pink,4
2024-03-09,gray,6
2024-03-09,brown,3
2024-03-09,cyan,7
2024-03-09,magenta,9
2024-03-09,navy,1
2024-03-09,teal,8
2024-03-09,maroon,1
2024-03-09,lime,3
2024-03-09,gold,8
2024-03-09,silver,5
2024-03-09,beige,5
2024-03-09,turquoise,2
2024-03-09,indigo,0
2024-03-10,red,7
2024-03-10,blue,0
2024-03-10,green,8
2024-03-10,yellow,6
2024-03-10,black,11
2024-03-10,white,7
2024-03-10,purple,4
2024-03-10,orange,11
2024-03-10,pink,2
2024-03-10,gray,0
2024-03-10,brown,9
2024-03-10,cyan,7
2024-03-10,magenta,1
2024-03-10,navy,9
2024-03-10,teal,5
2024-03-10,maroon,2
2024-03-10,lime,9
2024-03-10,gold,16
2024-03-10,silver,9
2024-03-10,beige,5
2024-03-10,turquoise,8
2024-03-10,indigo,4
2024-03-11,red,9
2024-03-11,blue,9
2024-03-11,green,8
2024-03-11,yellow,2
2024-03-11,black,17
2024-03-11,white,10
2024-03-11,purple,5
2024-03-11,orange,11
2024-03-11,pink,5
2024-03-11,gray,0
2024-03-11,brown,5
2024-03-11,cyan,4
2024-03-11,magenta,7
2024-03-11,navy,11
2024-03-11,teal,2
2024-03-11,maroon,8
2024-03-11,lime,7
2024-03-11,gold,14
2024-03-11,silver,9
2024-03-11,beige,9
2024-03-11,turquoise,3
2024-03-11,indigo,4
2024-03-12,red,7
2024-03-12,blue,10
2024-03-12,green,3
2024-03-12,yellow,9
2024-03-12,black,15
2024-03-12,white,7
2024-03-12,purple,11
2024-03-12,orange,10
2024-03-12,pink,8
2024-03-12,gray,5
2024-03-12,brown,7
2024-03-12,cyan,4
2024-03-12,magenta,8
2024-03-12,navy,4
2024-03-12,teal,5
2024-03-12,maroon,3
2024-03-12,lime,10
2024-03-12,gold,8
2024-03-12,silver,11
2024-03-12,beige,1
2024-03-12,turquoise,0
2024-03-12,indigo,0
2024-03-13,red,14
2024-03-13,blue,1
2024-03-13,green,0
2024-03-13,yellow,0
2024-03-13,black,15
2024-03-13,white,3
2024-03-13,purple,3
2024-03-13,orange,7
2024-03-13,pink,4
2024-03-13,gray,9
2024-03-13,brown,10
2024-03-13,cyan,1
2024-03-13,magenta,4
2024-03-13,navy,12
2024-03-13,teal,8
2024-03-13,maroon,3
2024-03-13,lime,2
2024-03-13,gold,16
2024-03-13,silver,5
2024-03-13,beige,2
2024-03-13,turquoise,8
2024-03-13,indigo,9
2024-03-14,red,6
2024-03-14,blue,4
2024-03-14,green,0
2024-03-14,yellow,0
2024-03-14,black,9
2024-03-14,white,7
2024-03-14,purple,4
2024-03-14,orange,8
2024-03-14,pink,12
2024-03-14,gray,6
2024-03-14,brown,4
2024-03-14,cyan,8
2024-03-14,magenta,3
2024-03-14,navy,9
2024-03-14,teal,6
2024-03-14,maroon,4
2024-03-14,lime,4
2024-03-14,gold,7
2024-03-14,silver,7
2024-03-14,beige,6
2024-03-14,turquoise,2
2024-03-14,indigo,7
2024-03-15,red,11
2024-03-15,blue,2
2024-03-15,green,2
2024-03-15,yellow,8
2024-03-15,black,12
2024-03-15,white,2
2024-03-15,purple,7
2024-03-15,orange,2
2024-03-15,pink,0
2024-03-15,gray,2
2024-03-15,brown,6
2024-03-15,cyan,7
2024-03-15,magenta,4
2024-03-15,navy,4
2024-03-15,teal,6
2024-03-15,maroon,7
2024-03-15,lime,5
2024-03-15,gold,13
2024-03-15,silver,7
2024-03-15,beige,0
2024-03-15,turquoise,8
2024-03-15,indigo,1
2024-03-16,red,10
2024-03-16,blue,10
2024-03-16,green,7
2024-03-16,yellow,1
2024-03-16,black,9
2024-03-16,white,8
2024-03-16,purple,7
2024-03-16,orange,4
2024-03-16,pink,11
2024-03-16,gray,6
2024-03-16,brown,5
2024-03-16,cyan,7
2024-03-16,magenta,8
2024-03-16,navy,10
2024-03-16,teal,2
2024-03-16,maroon,0
2024-03-16,lime,3
2024-03-16,gold,7
2024-03-16,silver,2
2024-03-16,beige,7
2024-03-16,turquoise,5
2024-03-16,indigo,3
2024-03-17,red,10
2024-03-17,blue,4
2024-03-17,green,2
2024-03-17,yellow,2
2024-03-17,black,5
2024-03-17,white,6
2024-03-17,purple,12
2024-03-17,orange,5
2024-03-17,pink,10
2024-03-17,gray,9
2024-03-17,brown,7
2024-03-17,cyan,4
2024-03-17,magenta,1
2024-03-17,navy,11
2024-03-17,teal,2
2024-03-17,maroon,10
2024-03-17,lime,2
2024-03-17,gold,6
2024-03-17,silver,4
2024-03-17,beige,6
2024-03-17,turquoise,4
2024-03-17,indigo,0
2024-03-18,red,6
2024-03-18,blue,7
2024-03-18,green,7
2024-03-18,yellow,6
2024-03-18,black,14
2024-03-18,white,2
2024-03-18,purple,7
2024-03-18,orange,9
2024-03-18,pink,7
2024-03-18,gray,12
2024-03-18,brown,8
2024-03-18,cyan,0
2024-03-18,magenta,0
2024-03-18,navy,7
2024-03-18,teal,1
2024-03-18,maroon,1
2024-03-18,lime,4
2024-03-18,gold,4
2024-03-18,silver,6
2024-03-18,beige,9
2024-03-18,turquoise,7
2024-03-18,indigo,9
2024-03-19,red,6
2024-03-19,blue,5
2024-03-19,green,5
2024-03-19,yellow,3
2024-03-19,black,17
2024-03-19,white,1
2024-03-19,purple,5
2024-03-19,orange,6
2024-03-19,pink,10
2024-03-19,gray,2
2024-03-19,brown,9
2024-03-19,cyan,3
2024-03-19,magenta,2
2024-03-19,navy,9
2024-03-19,teal,8
2024-03-19,maroon,7
2024-03-19,lime,9
2024-03-19,gold,16
2024-03-19,silver,6
2024-03-19,beige,0
2024-03-19,turquoise,11
2024-03-19,indigo,5
2024-03-20,red,11
2024-03-20,blue,0
2024-03-20,green,0
2024-03-20,yellow,12
2024-03-20,black,16
2024-03-20,white,9
2024-03-20,purple,10
2024-03-20,orange,9
2024-03-20,pink,8
2024-03-20,gray,6
2024-03-20,brown,7
2024-03-20,cyan,0
2024-03-20,magenta,3
2024-03-20,navy,5
2024-03-20,teal,12
2024-03-20,maroon,11
2024-03-20,lime,4
2024-03-20,gold,4
2024-03-20,silver,3
2024-03-20,beige,5
2024-03-20,turquoise,2
2024-03-20,indigo,5
2024-03-21,red,10
2024-03-21,blue,8
2024-03-21,green,3
2024-03-21,yellow,9
2024-03-21,black,6
2024-03-21,white,10
2024-03-21,purple,11
2024-03-21,orange,9
2024-03-21,pink,9
2024-03-21,gray,9
2024-03-21,brown,1
2024-03-21,cyan,5
2024-03-21,magenta,10
2024-03-21,navy,7
2024-03-21,teal,8
2024-03-21,maroon,6
2024-03-21,lime,9
2024-03-21,gold,9
2024-03-21,silver,11
2024-03-21,beige,1
2024-03-21,turquoise,0
2024-03-21,indigo,2
2024-03-22,red,8
2024-03-22,blue,5
2024-03-22,green,6
2024-03-22,yellow,9
2024-03-22,black,14
2024-03-22,white,7
2024-03-22,purple,8
2024-03-22,orange,12
2024-03-22,pink,0
2024-03-22,gray,10
2024-03-22,brown,2
2024-03-22,cyan,4
2024-03-22,magenta,6
2024-03-22,navy,10
2024-03-22,teal,10
2024-03-22,maroon,0
2024-03-22,lime,5
2024-03-22,gold,9
2024-03-22,silver,0
2024-03-22,beige,5
2024-03-22,turquoise,5
2024-03-22,indigo,2
2024-03-23,red,16
2024-03-23,blue,4
2024-03-23,green,0
2024-03-23,yellow,9
2024-03-23,black,7
2024-03-23,white,4
2024-03-23,purple,0
2024-03-23,orange,3
2024-03-23,pink,8
2024-03-23,gray,11
2024-03-23,brown,11
2024-03-23,cyan,4
2024-03-23,magenta,10
2024-03-23,navy,7
2024-03-23,teal,11
2024-03-23,maroon,6
2024-03-23,lime,1
2024-03-23,gold,14
2024-03-23,silver,3
2024-03-23,beige,4
2024-03-23,turquoise,8
2024-03-23,indigo,3
2024-03-24,red,6
2024-03-24,blue,8
2024-03-24,green,5
2024-03-24,yellow,0
2024-03-24,black,8
2024-03-24,white,2
2024-03-24,purple,8
2024-03-24,orange,11
2024-03-24,pink,1
2024-03-24,gray,5
2024-03-24,brown,7
2024-03-24,cyan,0
2024-03-24,magenta,4
2024-03-24,navy,9
2024-03-24,teal,11
2024-03-24,maroon,6
2024-03-24,lime,4
2024-03-24,gold,15
2024-03-24,silver,2
2024-03-24,beige,9
2024-03-24,turquoise,4
2024-03-24,indigo,3
2024-03-25,red,13
2024-03-25,blue,2
2024-03-25,green,3
2024-03-25,yellow,4
2024-03-25,black,5
2024-03-25,white,4
2024-03-25,purple,2
2024-03-25,orange,7
2024-03-25,pink,0
2024-03-25,gray,5
2024-03-25,brown,8
2024-03-25,cyan,6
2024-03-25,magenta,11
2024-03-25,navy,1
2024-03-25,teal,2
2024-03-25,maroon,0
2024-03-25,lime,1
2024-03-25,gold,13
2024-03-25,silver,6
2024-03-25,beige,0
2024-03-25,turquoise,8
2024-03-25,indigo,3
2024-03-26,red,6
2024-03-26,blue,9
2024-03-26,green,5
2024-03-26,yellow,6
2024-03-26,black,13
2024-03-26,white,5
2024-03-26,purple,5
2024-03-26,orange,10
2024-03-26,pink,11
2024-03-26,gray,9
2024-03-26,brown,8
2024-03-26,cyan,6
2024-03-26,magenta,4
2024-03-26,navy,5
2024-03-26,teal,8
2024-03-26,maroon,2
2024-03-26,lime,3
2024-03-26,gold,10
2024-03-26,silver,3
2024-03-26,beige,0
2024-03-26,turquoise,8
2024-03-26,indigo,6
2024-03-27,red,8
2024-03-27,blue,1
2024-03-27,green,5
2024-03-27,yellow,4
2024-03-27,black,8
2024-03-27,white,0
2024-03-27,purple,5
2024-03-27,orange,0
2024-03-27,pink,1
2024-03-27,gray,9
2024-03-27,brown,1
2024-03-27,cyan,3
2024-03-27,magenta,10
2024-03-27,navy,0
2024-03-27,teal,4
2024-03-27,maroon,7
2024-03-27,lime,6
2024-03-27,gold,6
2024-03-27,silver,1
2024-03-27,beige,0
2024-03-27,turquoise,9
2024-03-27,indigo,4
2024-03-28,red,6
2024-03-28,blue,4
2024-03-28,green,9
2024-03-28,yellow,0
2024-03-28,black,13
2024-03-28,white,0
2024-03-28,purple,0
2024-03-28,orange,2
2024-03-28,pink,4
2024-03-28,gray,2
2024-03-28,brown,4
2024-03-28,cyan,6
2024-03-28,magenta,0
2024-03-28,navy,1
2024-03-28,teal,6
2024-03-28,maroon,2
2024-03-28,lime,3
2024-03-28,gold,11
2024-03-28,silver,8
2024-03-28,beige,3
2024-03-28,turquoise,7
2024-03-28,indigo,1
2024-03-29,red,10
2024-03-29,blue,7
2024-03-29,green,2
2024-03-29,yellow,11
2024-03-29,black,13
2024-03-29,white,2
2024-03-29,purple,3
2024-03-29,orange,6
2024-03-29,pink,2
2024-03-29,gray,4
2024-03-29,brown,10
2024-03-29,cyan,6
2024-03-29,magenta,11
2024-03-29,navy,5
2024-03-29,teal,4
2024-03-29,maroon,0
2024-03-29,lime,4
2024-03-29,gold,9
2024-03-29,silver,2
2024-03-29,beige,4
2024-03-29,turquoise,3
2024-03-29,indigo,4
2024-03-30,red,14
2024-03-30,blue,7
2024-03-30,green,3
2024-03-30,yellow,2
2024-03-30,black,6
2024-03-30,white,2
2024-03-30,purple,4
2024-03-30,orange,4
2024-03-30,pink,5
2024-03-30,gray,10
2024-03-30,brown,2
2024-03-30,cyan,7
2024-03-30,magenta,8
2024-03-30,navy,7
2024-03-30,teal,0
2024-03-30,maroon,3
2024-03-30,lime,1
2024-03-30,gold,14
2024-03-30,silver,2
2024-03-30,beige,1
2024-03-30,turquoise,6
2024-03-30,indigo,3
2024-03-31,red,8
2024-03-31,blue,10
2024-03-31,green,2
2024-03-31,yellow,9
2024-03-31,black,9
2024-03-31,white,2
2024-03-31,purple,2
2024-03-31,orange,2
2024-03-31,pink,12
2024-03-31,gray,9
2024-03-31,brown,8
2024-03-31,cyan,0
2024-03-31,magenta,3
2024-03-31,navy,5
2024-03-31,teal,2
2024-03-31,maroon,0
2024-03-31,lime,9
2024-03-31,gold,17
2024-03-31,silver,3
2024-03-31,beige,9
2024-03-31,turquoise,10
2024-03-31,indigo,7
2024-04-01,red,17
2024-04-01,blue,11
2024-04-01,green,5
2024-04-01,yellow,0
2024-04-01,black,9
2024-04-01,white,5
2024-04-01,purple,12
2024-04-01,orange,5
2024-04-01,pink,10
2024-04-01,gray,3
2024-04-01,brown,10
2024-04-01,cyan,6
2024-04-01,magenta,6
2024-04-01,navy,7
2024-04-01,teal,6
2024-04-01,maroon,6
2024-04-01,lime,1
2024-04-01,gold,16
2024-04-01,silver,4
2024-04-01,beige,6
2024-04-01,turquoise,5
2024-04-01,indigo,11
2024-04-02,red,12
2024-04-02,blue,8
2024-04-02,green,9
2024-04-02,yellow,1
2024-04-02,black,4
2024-04-02,white,6
2024-04-02,purple,5
2024-04-02,orange,6
2024-04-02,pink,2
2024-04-02,gray,6
2024-04-02,brown,11
2024-04-02,cyan,7
2024-04-02,magenta,6
2024-04-02,navy,6
2024-04-02,teal,10
2024-04-02,maroon,2
2024-04-02,lime,8
2024-04-02,gold,14
2024-04-02,silver,3
2024-04-02,beige,0
2024-04-02,turquoise,4
2024-04-02,indigo,6
2024-04-03,red,12
2024-04-03,blue,1
2024-04-03,green,1
2024-04-03,yellow,5
2024-04-03,black,11
2024-04-03,white,6
2024-04-03,purple,6
2024-04-03,orange,6
2024-04-03,pink,8
2024-04-03,gray,9
2024-04-03,brown,1
2024-04-03,cyan,7
2024-04-03,magenta,2
2024-04-03,navy,2
2024-04-03,teal,3
2024-04-03,maroon,5
2024-04-03,lime,9
2024-04-03,gold,7
2024-04-03,silver,9
2024-04-03,beige,7
2024-04-03,turquoise,1
2024-04-03,indigo,7
2024-04-04,red,13
2024-04-04,blue,6
2024-04-04,green,2
2024-04-04,yellow,4
2024-04-04,black,7
2024-04-04,white,11
2024-04-04,purple,3
2024-04-04,orange,6
2024-04-04,pink,6
2024-04-04,gray,3
2024-04-04,brown,5
2024-04-04,cyan,5
2024-04-04,magenta,0
2024-04-04,navy,7
2024-04-04,teal,10
2024-04-04,maroon,10
2024-04-04,lime,9
2024-04-04,gold,13
2024-04-04,silver,3
2024-04-04,beige,0
2024-04-04,turquoise,4
2024-04-04,indigo,2
2024-04-05,red,11
2024-04-05,blue,9
2024-04-05,green,8
2024-04-05,yellow,4
2024-04-05,black,7
2024-04-05,white,4
2024-04-05,purple,1
2024-04-05,orange,6
2024-04-05,pink,5
2024-04-05,gray,9
2024-04-05,brown,3
2024-04-05,cyan,0
2024-04-05,magenta,7
2024-04-05,navy,8
2024-04-05,teal,7
2024-04-05,maroon,11
2024-04-05,lime,11
2024-04-05,gold,10
2024-04-05,silver,4
2024-04-05,beige,0
2024-04-05,turquoise,9
2024-04-05,indigo,0
2024-04-06,red,8
2024-04-06,blue,5
2024-04-06,green,4
2024-04-06,yellow,8
2024-04-06,black,5
2024-04-06,white,3
2024-04-06,purple,0
2024-04-06,orange,1
2024-04-06,pink,0
2024-04-06,gray,2
2024-04-06,brown,8
2024-04-06,cyan,4
2024-04-06,magenta,5
2024-04-06,navy,9
2024-04-06,teal,10
2024-04-06,maroon,5
2024-04-06,lime,11
2024-04-06,gold,6
2024-04-06,silver,6
2024-04-06,beige,1
2024-04-06,turquoise,0
2024-04-06,indigo,9
2024-04-07,red,9
2024-04-07,blue,7
2024-04-07,green,1
2024-04-07,yellow,9
2024-04-07,black,12
2024-04-07,white,4
2024-04-07,purple,12
2024-04-07,orange,3
2024-04-07,pink,5
2024-04-07,gray,7
2024-04-07,brown,12
2024-04-07,cyan,10
2024-04-07,magenta,11
2024-04-07,navy,4
2024-04-07,teal,7
2024-04-07,maroon,3
2024-04-07,lime,9
2024-04-07,gold,13
2024-04-07,silver,1
2024-04-07,beige,2
2024-04-07,turquoise,10
2024-04-07,indigo,9
2024-04-08,red,16
2024-04-08,blue,4
2024-04-08,green,4
2024-04-08,yellow,7
2024-04-08,black,10
2024-04-08,white,0
2024-04-08,purple,5
2024-04-08,orange,8
2024-04-08,pink,8
2024-04-08,gray,7
2024-04-08,brown,9
2024-04-08,cyan,3
2024-04-08,magenta,2
2024-04-08,navy,6
2024-04-08,teal,1
2024-04-08,maroon,10
2024-04-08,lime,6
2024-04-08,gold,6
2024-04-08,silver,4
2024-04-08,beige,8
2024-04-08,turquoise,9
2024-04-08,indigo,12
2024-04-09,red,10
2024-04-09,blue,10
2024-04-09,green,2
2024-04-09,yellow,6
2024-04-09,black,7
2024-04-09,white,8
2024-04-09,purple,8
2024-04-09,orange,10
2024-04-09,pink,8
2024-04-09,gray,7
2024-04-09,brown,3
2024-04-09,cyan,4
2024-04-09,magenta,7
2024-04-09,navy,6
2024-04-09,teal,6
2024-04-09,maroon,4
2024-04-09,lime,5
2024-04-09,gold,13
2024-04-09,silver,11
2024-04-09,beige,3
2024-04-09,turquoise,7
2024-04-09,indigo,8
2024-04-10,red,14
2024-04-10,blue,1
2024-04-10,green,4
2024-04-10,yellow,3
2024-04-10,black,4
2024-04-10,white,6
2024-04-10,purple,1
2024-04-10,orange,2
2024-04-10,pink,6
2024-04-10,gray,4
2024-04-10,brown,6
2024-04-10,cyan,0
2024-04-10,magenta,3
2024-04-10,navy,9
2024-04-10,teal,6
2024-04-10,maroon,6
2024-04-10,lime,3
2024-04-10,gold,6
2024-04-10,silver,2
2024-04-10,beige,8
2024-04-10,turquoise,1
2024-04-10,indigo,2
2024-04-11,red,6
2024-04-11,blue,12
2024-04-11,green,3
2024-04-11,yellow,3
2024-04-11,black,8
2024-04-11,white,7
2024-04-11,purple,3
2024-04-11,orange,1
2024-04-11,pink,7
2024-04-11,gray,0
2024-04-11,brown,10
2024-04-11,cyan,0
2024-04-11,magenta,10
2024-04-11,navy,10
2024-04-11,teal,10
2024-04-11,maroon,1
2024-04-11,lime,11
2024-04-11,gold,9
2024-04-11,silver,1
2024-04-11,beige,0
2024-04-11,turquoise,2
2024-04-11,indigo,1
2024-04-12,red,10
2024-04-12,blue,2
2024-04-12,green,7
2024-04-12,yellow,7
2024-04-12,black,8
2024-04-12,white,2
2024-04-12,purple,6
2024-04-12,orange,6
2024-04-12,pink,8
2024-04-12,gray,5
2024-04-12,brown,3
2024-04-12,cyan,6
2024-04-12,magenta,9
2024-04-12,navy,4
2024-04-12,teal,5
2024-04-12,maroon,8
2024-04-12,lime,2
2024-04-12,gold,12
2024-04-12,silver,6
2024-04-12,beige,8
2024-04-12,turquoise,2
2024-04-12,indigo,5
2024-04-13,red,8
2024-04-13,blue,7
2024-04-13,green,7
2024-04-13,yellow,2
2024-04-13,black,14
2024-04-13,white,9
2024-04-13,purple,0
2024-04-13,orange,9
2024-04-13,pink,5
2024-04-13,gray,12
2024-04-13,brown,1
2024-04-13,cyan,2
2024-04-13,magenta,1
2024-04-13,navy,2
2024-04-13,teal,5
2024-04-13,maroon,7
2024-04-13,lime,3
2024-04-13,gold,9
2024-04-13,silver,0
2024-04-13,beige,2
2024-04-13,turquoise,5
2024-04-13,indigo,3
2024-04-14,red,7
2024-04-14,blue,5
2024-04-14,green,0
2024-04-14,yellow,1
2024-04-14,black,15
2024-04-14,white,5
2024-04-14,purple,11
2024-04-14,orange,4
2024-04-14,pink,0
2024-04-14,gray,3
2024-04-14,brown,2
2024-04-14,cyan,0
2024-04-14,magenta,0
2024-04-14,navy,3
2024-04-14,teal,8
2024-04-14,maroon,0
